DL_0;DL_1;DL_2;DL_3;DL_4;DL_5;DL_6;DL_7;DL_8;DL_9;DL_10;DL_11;DL_12;DL_13;DL_14;DL_15;DL_16;DL_17;DL_18;DL_19;DL_20;DL_21;DL_22;DL_23;DL_24;DL_25;DL_26;DL_27;DL_28;DL_29;DL_30;DL_31;DL_32;DL_33;DL_34;DL_35;DL_36;DL_37;DL_38;DL_39;DL_40;DL_41;DL_42;DL_43;DL_44;DL_45;DL_46;DL_47;DL_48;DL_49;DL_50;DL_51;DL_52;DL_53;DL_54;DL_55;DL_56;DL_57;DL_58;DL_59;DL_60;DL_61;DL_62;DL_63;DL_64;DL_65;DL_66;DL_67;DL_68;DL_69;DL_70;DL_71;DL_72;DL_73;DL_74;DL_75;DL_76;DL_77;DL_78;DL_79;DL_80;DL_81;DL_82;DL_83;DL_84;DL_85;DL_86;DL_87;DL_88;DL_89;DL_90;DL_91;DL_92;DL_93;DL_94;DL_95;DL_96;DL_97;DL_98;DL_99
0,291739;0,0;0,0;0,0;0,0;0,0;0,0;0,09000523;0,73296535;0,8568491;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07345833;0,5188876;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,019354843;0,84060436;0,0;0,0;0,2860734;0,0;0,0;0,0;0,37457764;0,0;0,0;0,0;0,28420195;1,2476902;0,21795498;0,0;0,97904736;0,33885965;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5085003;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,81117725;0,0;1,4698794;0,3352396;0,0;0,0;0,0;0,88002944;0,0;0,0;0,0;0,0;0,7916653;0,6701033;0,0;0,4696139;0,0;0,0;0,0;0,0;0,6033115;1,5339886;0,0;0,0;0,0;0,0;0,0;0,8128384;0,0;0,0;0,0;0,9198099;0,0;0,0;0,6678812;1,0066262
0,0;0,0;0,0;0,0;0,0;0,16178137;0,0;0,2915308;1,4340428;0,8566082;0,0;1,6221963;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,27931565;0,0;0,020284466;0,0;0,0;0,0;0,0;0,0973989;0,0;0,5580713;0,0;0,67694;0,16788892;0,0;0,0;0,0;0,43688262;0,0;0,0;0,0;0,0;2,3350592;0,0;0,0;0,9174664;0,5288993;0,0;0,0;0,0;1,2667619;0,0;0,0;0,0;0,0;0,0;0,03828667;0,22155255;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1566414;0,0;1,9396088;0,1383923;0,0;0,0;0,0;0,9494459;0,0;0,0;0,0;0,0;0,75024307;1,1439681;0,0;0,0;0,0;0,0;0,0;0,0;0,26377165;1,5033714;0,0;0,045289185;0,0;0,0;0,14442539;0,3997187;0,0;0,0;0,0;0,7998793;0,0;0,24036588;0,9908173;0,5325121
0,56425714;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,93165;1,2280251;0,0;0,0;0,0;0,0;0,0;0,0;0,027456868;0,0;0,07950503;0,8399958;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1492876;0,09275793;1,2393048;0,0;0,0;0,29939622;0,0;0,0;0,0;0,23722358;0,0;0,0;0,0;0,41053197;1,5268804;0,52864176;0,0;1,3089879;0,4198709;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,52268946;0,10538551;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2764304;0,0;1,9685669;0,4900818;0,0;0,0;0,0;0,89123493;0,0;0,0;0,0;0,0;1,2449248;0,84304965;0,0;0,71420956;0,0;0,0;0,0;0,0;0,75566226;1,8667618;0,0;0,0;0,0;0,0;0,0;0,8948823;0,0;0,0;0,08332722;1,2005216;0,0;0,025584921;0,7419491;1,1051929
0,44004124;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,74692607;1,060093;0,0;0,0;0,0;0,0;0,0;0,0;0,0013080714;0,0;0,10678406;0,76811963;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,04380747;0,06534981;1,1143817;0,0;0,0;0,2993654;0,0;0,0;0,0;0,2608244;0,0;0,0;0,0;0,42716926;1,1668462;0,35542506;0,0;1,174494;0,39094728;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,44369707;0,045035455;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9935807;0,0;1,7166569;0,36546597;0,0;0,0;0,0;0,8754046;0,0;0,0;0,0;0,0;1,0972065;0,6739147;0,0;0,76036173;0,0;0,0;0,0;0,0;0,76999956;1,7595683;0,0;0,0;0,0;0,0;0,0;0,9444662;0,0;0,0;0,17524166;1,138154;0,0;0,05514969;0,63278675;1,1983786
0,4901045;0,0;0,0;0,0;0,0;0,041995578;0,0;0,0;0,8207466;1,0287864;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16543636;0,7584707;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,040380083;0,06558179;1,1076725;0,0;0,0;0,2500034;0,0;0,0;0,0;0,33225894;0,0;0,0;0,0;0,3963161;1,2754458;0,4068174;0,0;1,1107775;0,45457533;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,54752827;0,058692846;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9775399;0,0;1,7614841;0,44679555;0,0;0,0;0,0;0,96351177;0,0;0,0;0,0;0,0;0,9761058;0,7812888;0,0;0,706001;0,0;0,0;0,0;0,0;0,76330096;1,652121;0,0;0,0;0,0;0,0;0,0;0,888976;0,0;0,0;0,0;1,1550395;0,0;0,0;0,7250873;1,1262159
0,41805962;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,661065;1,0476075;0,0;0,0;0,0;0,0;0,0;0,0;0,29617858;0,0;0,0;0,70427877;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05003711;1,0857892;0,0;0,0;0,28341305;0,0;0,0;0,0;0,07206879;0,0;0,0;0,0;0,4094707;1,2303075;0,32306138;0,0;1,2392709;0,26324958;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,26869932;0,06797144;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1111645;0,0;1,7117085;0,28912386;0,0;0,0;0,0;0,70242614;0,0;0,024829892;0,0;0,0;1,260546;0,59646046;0,0;0,693364;0,0;0,0;0,0;0,0;0,71283704;1,803843;0,0;0,0;0,0;0,0;0,0;0,9192756;0,0;0,0;0,37546602;1,0408496;0,0;0,067989126;0,5414319;1,2261528
0,49697417;0,0;0,0;0,0;0,0;0,12842673;0,0;0,0;0,78448683;0,96010214;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,23869911;0,7749167;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,030326312;0,028892912;1,0728582;0,0;0,0;0,26301482;0,0;0,0;0,0;0,4408232;0,0;0,0;0,0;0,42034057;1,0430495;0,31443855;0,0;1,0502615;0,5327888;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,61587745;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8192192;0,0;1,6921926;0,37984607;0,0;0,0;0,0;1,0499327;0,0;0,0;0,0;0,0;0,9048687;0,71857077;0,0;0,82152426;0,0;0,0;0,0;0,0;0,84924495;1,6819304;0,0;0,0;0,0;0,0;0,0;0,90731007;0,0;0,0;0,044219706;1,1042023;0,0;0,08467291;0,7538564;1,2346412
0,5188881;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8717918;1,0321181;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,12596028;0,72677046;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,050036065;0,036743395;1,1198326;0,0;0,0;0,233559;0,0;0,0;0,0;0,2624951;0,0;0,0;0,0;0,35229445;1,4715605;0,42281055;0,0;1,155739;0,44263852;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,53173774;0,075598866;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0597147;0,0;1,9105031;0,49760047;0,0;0,0;0,0;0,96556336;0,0;0,0;0,0;0,0;1,0349063;0,83916533;0,0;0,6545891;0,0;0,0;0,0;0,0;0,72832215;1,7069598;0,0;0,0;0,0;0,0;0,0;0,86412066;0,0;0,0;0,0;1,1236968;0,0;0,004910454;0,77491295;1,0857173
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08716152;0,7051878;0,0;0,0;0,0;0,0;0,0;0,052482218;0,0;0,0;0,0;0,0;0,0;0,54741454;0,0;0,18151695;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,84358704;0,012924756;0,0;0,0;0,0;0,79581493;0,0;0,0;0,0;0,0;0,8854713;0,0;0,0;0,0016264115;0,4002454;0,0;0,0;0,10677837;0,0;0,0;0,0;0,0;0,0;0,0;0,14962122;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5481353;0,0;1,4525146;0,0;0,055323817;0,0;0,080497436;1,160737;0,0;0,40375564;0,0;0,0;0,23937482;0,36861265;0,0;0,23001234;0,0;0,0;0,31708568;0,0;0,31330433;1,0394723;0,0;0,21740088;0,0;0,0;0,0;0,8616436;0,0;0,0;0,0;0,32800668;0,114832014;0,073624864;0,6092836;0,68233746
0,40018186;0,0;0,0;0,0;0,0;0,04738114;0,0;0,0;1,0177556;1,1525236;0,0;0,0;0,0;0,0;0,0;0,0;0,0004286347;0,0;0,0;0,63622;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1386701;0,029754095;1,04493;0,0;0,0;0,13352089;0,0;0,0;0,0;0,28368765;0,0;0,0;0,0;0,23080689;1,6922983;0,43705204;0,0;1,1928327;0,41579342;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,54848427;0,13444915;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1879097;0,0;1,8428733;0,4590722;0,0;0,0;0,0;0,9720855;0,0;0,0;0,0;0,0;1,0553908;0,85511637;0,0;0,53402907;0,0;0,0;0,0;0,0;0,5931593;1,6179997;0,0;0,0;0,0;0,0;0,0;0,7525654;0,0;0,0;0,0;1,0944052;0,0;0,0;0,82630813;1,0061861
