DL_0;DL_1;DL_2;DL_3;DL_4;DL_5;DL_6;DL_7;DL_8;DL_9;DL_10;DL_11;DL_12;DL_13;DL_14;DL_15;DL_16;DL_17;DL_18;DL_19;DL_20;DL_21;DL_22;DL_23;DL_24;DL_25;DL_26;DL_27;DL_28;DL_29;DL_30;DL_31;DL_32;DL_33;DL_34;DL_35;DL_36;DL_37;DL_38;DL_39;DL_40;DL_41;DL_42;DL_43;DL_44;DL_45;DL_46;DL_47;DL_48;DL_49;DL_50;DL_51;DL_52;DL_53;DL_54;DL_55;DL_56;DL_57;DL_58;DL_59;DL_60;DL_61;DL_62;DL_63;DL_64;DL_65;DL_66;DL_67;DL_68;DL_69;DL_70;DL_71;DL_72;DL_73;DL_74;DL_75;DL_76;DL_77;DL_78;DL_79;DL_80;DL_81;DL_82;DL_83;DL_84;DL_85;DL_86;DL_87;DL_88;DL_89;DL_90;DL_91;DL_92;DL_93;DL_94;DL_95;DL_96;DL_97;DL_98;DL_99
0,0;0,3838929;0,0;0,9688002;0,36002514;0,0;0,12633963;0,0;0,0;0,0;0,0;0,0;0,60271347;0,21422832;0,0;0,0;0,0;0,076042876;0,0;0,37327093;0,0;0,11094585;0,4243772;0,0;0,12557699;0,5527693;0,0;0,54409546;0,0033713263;0,0;0,0;0,0;0,27412152;0,0;0,0;0,0;0,0;0,2791219;0,62692827;0,0;0,0;0,18597816;0,0;0,5175521;0,0;0,0;0,0;0,02392741;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,673933;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6633934;0,0;0,0;0,0;0,0;0,0;0,0;0,46087444;0,9010195;0,0;0,0;0,23018293;0,0;0,0;0,24739605;0,0;0,0;0,0;0,0;0,0;1,0600268;0,0;0,0;0,0;0,0;0,0;0,0;0,40282187;0,46925983;0,0;0,0;0,0;0,0;0,14756663;0,0
0,0;0,3645637;0,0;0,09880081;0,0;0,0;0,0;0,0;0,0;0,4623712;0,0;0,27264333;0,0;0,85984784;0,0;0,3484277;0,0;0,0086431615;0,0;0,5987472;0,7427462;0,5927812;0,8385892;0,0;0,0;0,0;0,0;0,03191522;0,56118137;0,0;0,0;0,0;0,08942406;0,0;0,0;0,54940873;0,0;0,039514728;0,5224677;0,3659822;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13733205;0,0;0,0;0,0;0,0;0,110168666;0,0;0,0;0,0;0,9644154;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,95329386;0,0;0,0;0,19576684;0,0;0,0;0,0;0,5626961;0,46879607;0,0;0,08269708;0,19311081;0,0;0,0;0,08565774;0,0;0,0;0,0;0,0;0,0;0,65388346;0,0;0,0;0,903278;0,3626526;0,0;0,0;0,3580098;0,21680523;0,43614617;0,0;0,3236798;0,0;0,24319607;0,0
0,0;0,5399225;0,0;1,2151544;0,2809982;0,0;0,43022433;0,0;0,0;0,0;0,0;0,05935071;0,81652147;0,13024206;0,0;0,0;0,0;0,17555682;0,0;0,831227;0,34235695;0,0;0,62102747;0,0;0,2351235;0,7953304;0,0;0,70755035;0,3902047;0,0;0,0;0,0;0,4185866;0,0;0,0;0,0;0,0;0,45328835;1,0024823;0,0;0,0;0,6471197;0,0;0,5278323;0,0;0,0;0,0;0,11168868;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,83796734;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,66831744;0,0;0,0;0,0;0,0;0,0;0,0;0,68920684;0,7416698;0,0;0,0;0,4403849;0,0;0,0;0,43373504;0,0;0,0;0,0;0,0;0,0;1,1021821;0,0;0,0;0,0;0,0;0,0;0,0;0,53167105;0,49260017;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,44181874;0,0;1,1456074;0,46038637;0,0;0,33986518;0,0;0,0;0,0;0,0;0,0;0,92296994;0,09211516;0,0;0,0;0,0;0,17109491;0,0;0,66805804;0,097223856;0,0;0,4813624;0,0;0,17970748;0,74119866;0,0;0,7753168;0,14953816;0,0;0,0;0,0;0,3048073;0,0;0,0;0,0;0,0;0,34815463;0,9007007;0,0;0,0;0,426038;0,0;0,6002507;0,0;0,0;0,0;0,26064268;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,80344176;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6432426;0,0;0,0;0,0;0,0;0,0;0,0;0,57995373;0,9068594;0,0;0,0;0,27432898;0,0;0,0;0,3128102;0,0;0,0;0,0;0,0;0,0;1,2082158;0,0;0,0;0,0;0,0;0,0;0,0;0,45212528;0,60804564;0,0;0,0;0,0;0,0;0,019083105;0,0
0,0;0,44821733;0,0;1,0753919;0,45248613;0,0;0,39923155;0,0;0,0;0,0;0,0;0,0;0,79168695;0,0726418;0,0;0,0;0,0;0,20625742;0,0;0,70822936;0,13563617;0,0;0,54622626;0,0;0,19359124;0,74935347;0,0;0,7270609;0,19994411;0,0;0,0;0,0;0,34514117;0,0;0,0;0,0;0,0;0,35188228;0,9707709;0,0;0,0;0,490343;0,0;0,6284978;0,0;0,0;0,0;0,16030194;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,89668703;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,67566526;0,0;0,0;0,0;0,0;0,0;0,0;0,69121933;0,9327728;0,0;0,0;0,21497351;0,0;0,0;0,4558636;0,0;0,0;0,0;0,0;0,0;1,1574129;0,0;0,0;0,0;0,0;0,0;0,0;0,45779648;0,6256016;0,0;0,0;0,0;0,0;0,0813645;0,0
0,0;0,42242724;0,0;1,2189876;0,38157174;0,0;0,33220574;0,0;0,0;0,0;0,0;0,074918285;1,0572339;0,15527959;0,0;0,0;0,0;0,09648059;0,0;0,7369084;0,18732095;0,0;0,40441167;0,0;0,13951306;0,6655271;0,0;0,8137127;0,20180163;0,0;0,0;0,0;0,24888195;0,0;0,0;0,0;0,0;0,31383067;0,8348705;0,0;0,0;0,36083347;0,0;0,5386943;0,0;0,0;0,0;0,33168146;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,70711404;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5529511;0,0;0,0;0,0;0,0;0,0;0,0;0,54461706;0,7537686;0,0;0,0;0,39833054;0,0;0,0;0,16605398;0,0;0,0;0,0;0,0;0,0;1,1420797;0,0;0,0;0,0;0,0;0,0;0,0;0,45345923;0,5931442;0,0;0,0;0,0;0,0;0,0;0,0
0,0;0,3682951;0,0;1,0458928;0,6549354;0,0;0,40012854;0,0;0,0;0,015666688;0,0;0,0;0,86357987;0,0;0,0;0,0;0,0;0,33532125;0,0;0,6965268;0,0;0,0;0,5669707;0,0;0,24376042;0,8247624;0,0;0,87356347;0,0;0,0;0,0;0,0;0,34102935;0,0;0,0;0,0;0,0;0,3303392;0,9731014;0,0;0,0;0,43323976;0,0;0,81518966;0,0;0,0;0,0;0,25139305;0,03610188;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8909531;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6485785;0,0;0,0;0,0;0,0;0,0;0,0;0,645837;1,099104;0,0;0,0;0,027956257;0,0;0,0;0,3983436;0,0;0,0;0,0;0,0;0,0;1,2325927;0,0;0,0;0,0;0,0;0,0;0,0;0,40477428;0,7866003;0,0;0,0;0,0;0,0;0,1702553;0,0
0,0;0,4561106;0,0;1,0910858;0,37945834;0,0;0,39639813;0,0;0,0;0,0;0,0;0,0;0,7142591;0,057472367;0,0;0,0;0,0;0,22797228;0,0;0,7855979;0,2182121;0,0;0,6161098;0,0;0,20717092;0,74289626;0,0;0,6770837;0,2914572;0,0;0,0;0,0;0,361174;0,0;0,0;0,0;0,0;0,33256888;0,984748;0,0;0,0;0,5299444;0,0;0,5785315;0,0;0,0;0,0;0,06581067;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,89980173;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7019609;0,0;0,0;0,0;0,0;0,0;0,0;0,7272072;0,8638473;0,0;0,0;0,31351542;0,0;0,0;0,46931463;0,0;0,0;0,0;0,0;0,0;1,1005148;0,0;0,0;0,0;0,0;0,0;0,0;0,4629286;0,60850954;0,0;0,0;0,0;0,0;0,073976934;0,0
0,27556458;0,0;0,0;0,5708069;0,37330654;0,0;0,0;0,0;0,45490104;0,49656588;0,0;0,0;0,17757723;0,0;0,0;0,0;0,0;0,0;0,0;0,55395675;0,0;0,0;1,0131143;0,0;0,46323565;0,0;0,0;0,49466455;0,0;0,0;0,44600984;0,0;0,0;0,0;0,0;0,34633213;0,28245112;0,3723704;0,058683798;0,3496143;0,0;0,0;0,16676176;0,8048685;0,0;0,0;0,019051377;0,0;0,7416436;0,0;0,0;0,0;0,0;0,8594025;0,33476108;0,0;0,0;0,53642285;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4089833;0,0;0,0;0,0;0,0;0,13136144;0,072300166;0,58274645;0,0;0,056741502;0,0;0,0;0,0;0,0;0,0;0,0;0,018550232;0,0;0,0;0,322676;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,49407953;0,0;0,0;0,5547782;0,0;0,4190919;0,0
0,0;0,4087371;0,0;1,0751582;0,16577066;0,0;0,31055778;0,0;0,0;0,0;0,0;0,0;0,5320908;0,27412644;0,0;0,0;0,0;0,11437334;0,0;0,7593452;0,39503717;0,105230406;0,6533124;0,0;0,16962685;0,6514609;0,0;0,49730462;0,46183535;0,0;0,0;0,0;0,40476638;0,0;0,0;0,0;0,0;0,37541685;0,922471;0,0;0,0;0,49806625;0,0;0,44988123;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,85733265;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7141276;0,0;0,0;0,0;0,0;0,0;0,0;0,796818;0,67967504;0,0;0,0;0,4061955;0,0;0,0;0,45329034;0,0;0,0;0,0;0,0;0,0;0,96940523;0,0;0,0;0,0;0,0;0,0;0,0;0,44914994;0,46934336;0,0;0,0;0,0;0,0;0,09173273;0,0
