DL_0;DL_1;DL_2;DL_3;DL_4;DL_5;DL_6;DL_7;DL_8;DL_9;DL_10;DL_11;DL_12;DL_13;DL_14;DL_15;DL_16;DL_17;DL_18;DL_19;DL_20;DL_21;DL_22;DL_23;DL_24;DL_25;DL_26;DL_27;DL_28;DL_29;DL_30;DL_31;DL_32;DL_33;DL_34;DL_35;DL_36;DL_37;DL_38;DL_39;DL_40;DL_41;DL_42;DL_43;DL_44;DL_45;DL_46;DL_47;DL_48;DL_49;DL_50;DL_51;DL_52;DL_53;DL_54;DL_55;DL_56;DL_57;DL_58;DL_59;DL_60;DL_61;DL_62;DL_63;DL_64;DL_65;DL_66;DL_67;DL_68;DL_69;DL_70;DL_71;DL_72;DL_73;DL_74;DL_75;DL_76;DL_77;DL_78;DL_79;DL_80;DL_81;DL_82;DL_83;DL_84;DL_85;DL_86;DL_87;DL_88;DL_89;DL_90;DL_91;DL_92;DL_93;DL_94;DL_95;DL_96;DL_97;DL_98;DL_99
1,1435686;0,0;0,3472271;0,0;0,0;0,115223795;0,28567064;0,0;0,0;0,5359219;0,9095251;0,0;0,7046192;0,0;0,32383204;0,0;0,0;0,62255216;0,21508959;0,0072430316;0,0;0,0;0,0;0,0;0,73399097;0,0;0,0;0,88318384;0,0;0,0;0,0;0,0;0,40019235;0,0;0,35666525;0,3231697;0,0;0,32430208;0,0;0,0;0,0;0,5622673;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,37944257;0,9236617;0,0;0,17196494;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,074932694;0,0;0,0;0,26751283;0,0;0,0;0,0;0,0;0,035153855;0,0;0,0;0,0;0,0;0,0;0,0;0,333655;0,0;0,7464896;0,0;0,57829833;0,0;0,0;0,0;0,0;0,0;0,11852515;0,0;0,0;0,349068;0,0;0,0;0,57762814;0,0;0,0;1,0387629;0,0;0,0;0,0;0,0
1,0408065;0,0;0,80322415;0,0;0,0;0,5210196;1,1998605;0,0;0,18441;0,0;0,2616698;0,0;0,72938484;0,0;0,040562492;0,0;0,0;1,1482822;0,0;0,36770844;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05791144;0,0;0,0;0,0;0,0;1,0856547;0,0;0,0;0,19178367;0,0;0,25322425;0,0;0,0;0,0;0,4539173;0,0;0,0;0,0;0,0;0,0;0,0;0,46312615;0,0;1,0888233;0,16799997;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,056188043;0,0;0,80054265;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10096823;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9110061;0,0;0,0;0,0;0,0;0,011125503;0,0;0,56903106;0,68211305;0,0;0,6208789;0,0;0,0;0,7941909;0,0;0,0;0,0;0,0
1,4050262;0,0;0,295777;0,0;0,0;0,32980698;0,6950486;0,0;0,095860615;0,7298269;1,0430747;0,0;0,79746276;0,0;0,3293337;0,0;0,0;1,0423617;0,4437667;0,15545174;0,0;0,0;0,0;0,0;0,8842027;0,0;0,0;1,0049576;0,0;0,0;0,0;0,0;0,4995091;0,0;0,54513675;0,19991471;0,0;0,59592825;0,0;0,0;0,0;1,0073234;0,0;0,0;0,058596414;0,0;0,0;0,0;0,0;0,0;0,44706237;0,9417086;0,0;0,11006332;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07885374;0,0;0,0;0,5972273;0,0;0,0;0,0;0,0;0,07283683;0,0;0,0;0,0;0,0;0,0;0,0;0,5656282;0,0;0,78960043;0,0;0,46752155;0,0;0,0;0,0;0,0;0,0;0,4665482;0,0;0,0;0,5530989;0,0;0,0;0,59292907;0,0;0,0;1,3749547;0,5196262;0,0;0,0;0,0
1,3743548;0,0;0,2521875;0,0;0,0;0,16527182;0,35398915;0,0;0,0;0,64601886;0,98227644;0,0;0,8226976;0,0;0,4868388;0,0;0,0;0,8034066;0,5668457;0,06682985;0,0;0,0;0,0;0,0;0,97542614;0,0;0,0;0,8828181;0,0;0,0;0,0;0,0;0,4721975;0,0;0,48029593;0,24193966;0,0;0,53475434;0,0;0,0;0,0;0,849067;0,0;0,0;0,024513226;0,0;0,0;0,0;0,0;0,0;0,35514438;1,0131093;0,0;0,24596176;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4322572;0,0;0,0;0,0;0,0;0,04433598;0,0;0,0;0,0;0,0;0,0;0,0;0,4697964;0,0;0,93138033;0,0;0,72094893;0,0;0,0;0,0;0,0;0,0;0,43308598;0,0;0,0;0,5758403;0,0;0,0;0,501275;0,0;0,0;1,3888298;0,15982266;0,0;0,0;0,0
1,2700453;0,0;0,32951638;0,0;0,0;0,16032383;0,42199743;0,0;0,0;0,5932412;0,9595773;0,0;0,73992485;0,0;0,3555051;0,0;0,0;0,8403534;0,39505804;0,12097614;0,0;0,0;0,0;0,0;0,85065585;0,0;0,0;0,9026779;0,0;0,0;0,0;0,0;0,4864909;0,0;0,4358875;0,2838145;0,0;0,49942282;0,0;0,0;0,0;0,79419297;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,38707444;0,9115122;0,0;0,23668152;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08727901;0,0;0,0;0,44902623;0,0;0,0;0,0;0,0;0,028854776;0,0;0,0;0,0;0,0;0,0;0,0;0,40510276;0,0;0,8099105;0,0;0,61766875;0,0;0,0;0,0;0,0;0,0;0,29432392;0,0;0,0;0,50817007;0,0;0,0;0,5107963;0,0;0,0;1,2767363;0,16715406;0,0;0,0;0,0
1,3594236;0,0;0,06491506;0,0;0,0;0,21810795;0,37359065;0,0;0,15587078;0,64703447;1,0253578;0,0;0,8899781;0,0;0,5394534;0,0;0,0;0,82819474;0,6244918;0,097316675;0,0;0,0;0,0;0,0;1,0073402;0,0;0,0;0,7722109;0,0;0,0;0,0;0,0;0,4735316;0,0;0,46690345;0,21968542;0,0;0,4279466;0,0;0,0;0,0;0,8435436;0,0;0,0;0,007691833;0,0;0,0;0,0;0,0;0,0;0,2608751;0,9956628;0,0;0,10252655;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,40534508;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6358548;0,0;0,841283;0,0;0,5492488;0,029706541;0,0;0,0;0,0;0,0;0,53700846;0,0;0,0;0,4943545;0,0;0,0;0,5605336;0,0;0,0;1,406015;0,26193;0,0;0,0;0,0
1,3380237;0,0;0,35356244;0,0;0,0;0,15695482;0,22539327;0,0;0,0;0,59554803;0,9238899;0,0;0,8241323;0,0;0,58277357;0,0;0,0;0,5923339;0,42582437;0,0;0,0;0,0;0,0;0,0;0,96962434;0,0;0,0;0,8506031;0,0;0,0;0,0;0,0;0,46115354;0,0;0,40613237;0,28504562;0,0;0,46593127;0,0;0,0;0,0;0,7244605;0,0;0,0;0,022218239;0,0;0,0;0,0;0,0;0,0;0,3189715;1,0964297;0,0;0,3020388;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,32163274;0,0;0,0;0,0;0,0;0,07810663;0,0;0,0;0,0;0,0;0,0;0,0;0,34336305;0,0;0,89679223;0,0;0,76205885;0,0;0,0;0,0;0,0;0,0;0,31924692;0,0;0,0;0,5636153;0,0;0,0;0,41677207;0,0;0,0;1,2190441;0,0;0,0;0,0;0,0
1,2642717;0,0;0,362438;0,0;0,0;0,17733812;0,5296585;0,0;0,019237254;0,58071417;0,9837687;0,0;0,7029647;0,0;0,26801175;0,0;0,0;0,9368608;0,30566934;0,16108501;0,0;0,0;0,0;0,0;0,83491534;0,0;0,0;0,9395341;0,0;0,0;0,0;0,0;0,51216805;0,0;0,43643615;0,29298368;0,0;0,49791926;0,0;0,0;0,0;0,84356403;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,41379485;0,85302776;0,0;0,21821776;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,19306903;0,0;0,0;0,5166232;0,0;0,0;0,0;0,0;0,04811399;0,0;0,0;0,0;0,0;0,0;0,0;0,41921985;0,0;0,7237988;0,0;0,5132709;0,0;0,0;0,0;0,0;0,0;0,25355032;0,0;0,0;0,4884032;0,0;0,0;0,5504026;0,0;0,0;1,2708313;0,27184448;0,0;0,0;0,0
0,45357966;0,0;0,60281354;0,0;0,0;0,4124954;0,11588439;0,09506449;0,0;0,0;0,0;0,0;0,65852803;0,0;0,37353852;0,27953437;0,046553124;0,0;0,0;0,0;0,028394535;0,0;0,0;0,0;0,010875329;0,0;0,0;0,5245198;0,0;0,0;0,0;0,0;0,79061574;0,0;0,0;0,0;0,0;0,0;0,0;0,12592162;0,0;0,0;0,010267861;0,0;0,0;0,28523278;0,0;0,0;0,0;0,0;0,32083315;0,6927641;0,0;0,0;0,029846385;0,0;0,6238217;0,0;0,0;0,0;0,0;0,4650045;0,0;0,0;0,022421984;0,0;0,0;0,14278513;0,0;0,85056597;0,0;0,0;0,0;0,0;0,58094925;0,0;0,0;0,0;0,23922417;0,16934797;0,2335805;0,0;0,0;0,0;0,0;0,0;0,0;0,41676202;0,65646154;0,4769063;0,0;0,0;0,52027833;0,0116728805;0,0;0,2658926;0,0;0,0;0,0;0,0
1,2448217;0,0;0,41998553;0,0;0,0;0,38549253;0,7152311;0,0;0,10137536;0,5227049;0,8847195;0,0;0,7320916;0,0;0,18033437;0,0;0,0;1,0297775;0,21457732;0,25809246;0,0;0,0;0,0;0,0;0,61432666;0,0;0,0;0,8493966;0,0;0,0;0,0;0,0;0,621008;0,0;0,43776277;0,20124222;0,0;0,45574388;0,0;0,0;0,0;0,7402141;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,61745375;0,7449148;0,0;0,057785608;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2264551;0,0;0,0;0,4580336;0,0;0,0;0,0;0,0;0,07475336;0,0;0,0;0,0;0,0;0,0;0,0;0,35151443;0,0;0,59800655;0,0;0,26461756;0,0;0,16146529;0,0;0,0;0,0;0,19572164;0,0028274185;0,0;0,42778075;0,0;0,0;0,6116247;0,0;0,0;1,1990205;0,33419243;0,0;0,0;0,0
1,3005006;0,0;0,24670964;0,0;0,0;0,29235342;0,54195774;0,0;0,074093655;0,5941588;0,9337225;0,0;0,7300407;0,0;0,29277697;0,0;0,0;0,91406786;0,41903332;0,19395128;0,0;0,0;0,0;0,0;0,80213666;0,0;0,0;0,88198185;0,0;0,0;0,0;0,0;0,46492293;0,0;0,4733538;0,18759903;0,0;0,4516875;0,0;0,0;0,0;0,78252053;0,0;0,0;0,025586989;0,0;0,0;0,0;0,0;0,0;0,4780309;0,85403776;0,0;0,06525654;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13857023;0,0;0,0;0,48519024;0,0;0,0;0,0;0,0;0,048834104;0,0;0,0;0,0;0,0;0,0;0,0;0,48984256;0,0;0,7659287;0,0;0,50976986;0,0;0,0;0,0;0,0;0,0;0,32355914;0,0;0,0;0,43947417;0,0;0,0;0,6189694;0,0;0,0;1,2517933;0,33836636;0,0;0,0;0,0
1,388949;0,0;0,37612686;0,0;0,0;0,1941523;0,14999741;0,0;0,0;0,58972216;0,9212891;0,0;0,86546725;0,0;0,7490179;0,0;0,0;0,35256183;0,44052798;0,0;0,0;0,0;0,0;0,0;0,9866615;0,0;0,0;0,7868057;0,0;0,0;0,0;0,05155075;0,41315344;0,0;0,39653647;0,26932493;0,0;0,43047738;0,0;0,0;0,0;0,6094887;0,0;0,0;0,04335573;0,0;0,0;0,0;0,0;0,0;0,27441934;1,1975483;0,0;0,2786525;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,24338724;0,0;0,0;0,0;0,0;0,12967052;0,0;0,0;0,0;0,0;0,0;0,0;0,2662425;0,0;0,9637184;0,0;0,86987734;0,0;0,0;0,0;0,0;0,060132146;0,29735768;0,0;0,0;0,5530981;0,0;0,0;0,3246363;0,0;0,0;1,1901605;0,0;0,0;0,0;0,0
