DL_0;DL_1;DL_2;DL_3;DL_4;DL_5;DL_6;DL_7;DL_8;DL_9;DL_10;DL_11;DL_12;DL_13;DL_14;DL_15;DL_16;DL_17;DL_18;DL_19;DL_20;DL_21;DL_22;DL_23;DL_24;DL_25;DL_26;DL_27;DL_28;DL_29;DL_30;DL_31;DL_32;DL_33;DL_34;DL_35;DL_36;DL_37;DL_38;DL_39;DL_40;DL_41;DL_42;DL_43;DL_44;DL_45;DL_46;DL_47;DL_48;DL_49;DL_50;DL_51;DL_52;DL_53;DL_54;DL_55;DL_56;DL_57;DL_58;DL_59;DL_60;DL_61;DL_62;DL_63;DL_64;DL_65;DL_66;DL_67;DL_68;DL_69;DL_70;DL_71;DL_72;DL_73;DL_74;DL_75;DL_76;DL_77;DL_78;DL_79;DL_80;DL_81;DL_82;DL_83;DL_84;DL_85;DL_86;DL_87;DL_88;DL_89;DL_90;DL_91;DL_92;DL_93;DL_94;DL_95;DL_96;DL_97;DL_98;DL_99
0,0;0,22968878;0,0;0,0;0,0;0,862122;0,0;0,0;0,0;0,052899133;0,0;0,0;0,0;0,40578458;0,0;0,0;0,4619276;0,105299674;0,0;0,0;0,08001177;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2546421;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,35802266;0,0;0,0;0,958759;0,0;0,0;0,0;0,9565557;0,0;0,24453248;0,0;0,0;0,0;0,0;0,6623182;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,45343116;0,0;0,5777968;0,0;0,0;1,4408302;0,8260875;0,0;0,25846195;0,0;0,0;1,6437511;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,986254;0,72922635;0,8332472;0,0;0,0;0,0;0,0;0,3739558;0,9494372;0,0;0,43873075;0,0;0,48829716;0,0;0,0
0,0;0,23457469;0,08989949;0,0;0,0;0,60756606;0,0;0,0;0,043436565;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,082359;0,027325537;0,0;0,0;0,14135617;0,47050652;0,0;0,0;0,0;0,472493;0,0;0,0;0,0;0,0;0,0;0,5107773;0,0;0,0;0,0;0,0;0,0;0,0;0,06037735;0,0;0,0;0,0;0,31150892;0,0;0,0;0,0;0,7343638;0,0;0,0;0,0;0,0;0,0;0,0;0,27491292;0,0;0,0;0,0;0,0;0,0;0,0;0,35136294;0,0;0,0;0,0;0,12353864;0,0;0,0;1,1546917;1,6192573;0,01521643;0,087369666;0,0;0,0071387663;1,4845297;0,0;0,0;0,0;0,0;0,47293225;0,0;0,25209644;0,0;0,0;0,15532322;0,0;0,19848624;0,41118664;0,6929387;0,4253654;0,0;0,0;0,0;0,004829023;0,89336765;0,0;0,55436134;0,0;0,39542508;0,0;0,0
0,0;0,37410957;0,0;0,0;0,0;1,0619609;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,45368806;0,0;0,0;0,293037;0,15775126;0,0;0,0;0,0;0,25591478;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,21200535;0,0;0,0;0,0;0,0;0,2235826;0,0;0,0;0,20489582;0,0;0,0;0,82749885;0,03124489;0,0;0,0;1,311273;0,0;0,0;0,0;0,0;0,0;0,0;0,78215754;0,0;0,0;0,10263351;0,0;0,0;0,0;0,0;0,0;0,6845616;0,0;0,3464341;0,0;0,0;1,5462322;1,0037049;0,0;0,48569274;0,0;0,0;2,00359;0,0;0,0;0,0;0,0;0,08765225;0,0;0,0;0,0;0,0;0,0;0,0;1,0778209;1,093657;0,982685;0,0;0,0;0,0;0,0;0,4709045;0,8942126;0,0;0,905602;0,0;0,22447664;0,0;0,0
0,0;0,35728872;0,0;0,0;0,0;1,0074227;0,0;0,0;0,0;0,03531606;0,0;0,0;0,0;0,48100993;0,0;0,0;0,52263266;0,0699017;0,0;0,0;0,0;0,07738802;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,21407473;0,0;0,0;0,0;0,0;0,13604197;0,0;0,0;0,25184336;0,0;0,0;0,92707217;0,0;0,0;0,0;1,2733191;0,0;0,07367986;0,0;0,0;0,0;0,0;0,78499854;0,0;0,0;0,015508616;0,0;0,0;0,0;0,0;0,0;0,643674;0,0;0,54016095;0,0;0,0;1,42284;0,78587556;0,0;0,55539495;0,0;0,0;1,913502;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1268731;1,0945584;0,9014254;0,0;0,0;0,0;0,0;0,47056672;1,0251285;0,0;0,67872167;0,0;0,31217927;0,0;0,0
0,0;0,34219217;0,0;0,0;0,0;1,0849426;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4684456;0,0;0,0;0,5864638;0,020171147;0,0;0,0;0,0;0,12958232;0,010595517;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,31368846;0,0;0,0;0,0;0,0;0,09522388;0,0;0,0;0,25864372;0,0;0,0;0,98413056;0,0;0,0;0,0;1,1837338;0,0;0,07038731;0,0;0,0;0,0;0,0;0,7780267;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,58614576;0,0;0,55677444;0,0;0,0;1,4618726;0,8248806;0,0;0,4849893;0,0;0,0;1,8370004;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0562782;1,0156649;0,85979676;0,0;0,0;0,0;0,0;0,53530604;1,0811938;0,0;0,7244673;0,0;0,30077872;0,0;0,0
0,0;0,34077817;0,0;0,0;0,0;0,82286316;0,0;0,0;0,0;0,04525448;0,0;0,0;0,0;0,33396915;0,0;0,0;0,3630663;0,2218867;0,0;0,0;0,0;0,11065939;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07229389;0,0;0,0;0,0;0,0;0,13980404;0,0;0,0;0,2444869;0,0;0,0;0,7078895;0,0;0,0;0,0;1,2671924;0,0;0,054722898;0,0;0,0;0,0;0,0;0,67799747;0,0;0,0;0,087761536;0,0;0,0;0,0;0,0;0,0;0,5925911;0,0;0,4270495;0,0;0,0;1,3993359;0,8141042;0,0;0,45444196;0,0;0,0;1,9609983;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,077343;1,0676836;0,8655561;0,0;0,0;0,0;0,0;0,2666773;0,90777856;0,0;0,6670959;0,0;0,24976338;0,0;0,0
0,0;0,33786285;0,0;0,0;0,0;1,0804338;0,0;0,0;0,0;0,003508594;0,0;0,0;0,0;0,5523788;0,0;0,0;0,761578;0,0;0,0;0,0;0,0;0,0;0,037058376;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,36771914;0,0;0,0;0,0;0,0;0,051880635;0,0;0,0;0,22783318;0,0;0,0;1,0887344;0,0;0,0;0,0;1,2061403;0,0;0,110399544;0,0;0,0;0,0;0,0;0,7791709;0,0;0,0;0,016661884;0,0;0,0;0,0;0,0;0,0;0,59095037;0,0;0,7105264;0,0;0,0;1,3595665;0,670431;0,0;0,6083308;0,0;0,0;1,8174853;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0960028;1,0715753;0,80782765;0,0;0,0;0,0;0,0;0,54847413;1,1290138;0,0;0,59395295;0,0;0,30272081;0,0;0,0
0,0;0,37279955;0,0;0,0;0,0;1,0963467;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,44497702;0,0;0,0;0,53155017;0,03486709;0,0;0,0;0,0;0,20137164;0,01804647;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,32608506;0,0;0,0;0,0;0,0;0,069742896;0,0;0,0;0,17585;0,0;0,0;0,9213983;0,00073535927;0,0;0,0;1,195484;0,0;0,00939008;0,0;0,0;0,0;0,0;0,73672163;0,0;0,0;0,07569577;0,0;0,0;0,0;0,0;0,0;0,58900374;0,0;0,49539402;0,0;0,0;1,4699873;0,891799;0,0;0,45107943;0,0;0,0;1,869926;0,0;0,0;0,0;0,0;0,08420719;0,0;0,0;0,0;0,0;0,0;0,0;0,9728589;0,9902932;0,82205117;0,0;0,0;0,0;0,0;0,54370326;1,0545641;0,0;0,78284556;0,0;0,20181826;0,0;0,0
0,09662441;0,06253995;0,0;0,0;0,0;0,22226349;0,0;0,0;0,0;0,0;0,0;0,4310274;0,0;0,0;0,0;0,2921274;0,7988772;0,0;0,0;0,0;0,21395233;0,0;0,18404491;0,0;0,0;0,0;0,0;0,011325758;0,0;0,0;0,0;0,0;0,0;0,0;0,2205589;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,26094577;0,0;0,05452214;0,0;0,0;0,0;0,29916853;0,0;0,0;0,26563722;0,0;0,0;0,0;0,0;0,0;0,0;0,07756613;0,66697323;0,37733456;0,0;0,8049158;0,4421382;0,40217504;0,21462922;0,0;0,0;0,0;0,0;0,0;0,13666543;0,0;0,0;0,0;0,16861795;0,12532029;0,0;0,20239687;0,27307904;0,0;0,0;0,0;0,7552582;0,27906933;0,0;0,19029653;0,0;0,60421365;0,0016634716;0,0;0,3385286;0,14740802;0,0;0,0;0,33751404;0,15680644;0,0
0,0;0,30131555;0,0;0,0;0,0;1,0398555;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,27358875;0,0;0,0;0,38556302;0,17212276;0,0;0,0;0,0;0,2907497;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,26160458;0,0;0,0;0,0;0,0;0,0749192;0,0;0,0;0,2207776;0,0;0,0;0,7637903;0,0;0,0;0,0;1,0817398;0,0;0,012521567;0,0;0,0;0,0;0,0;0,6767912;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,50673234;0,0;0,34830144;0,0;0,0;1,5126057;1,0409126;0,0;0,27484155;0,0;0,0;1,7738388;0,0;0,0;0,0;0,0;0,088960186;0,0;0,0;0,0;0,0;0,0;0,0;0,9203924;0,8706086;0,8426413;0,0;0,0;0,0;0,0;0,47156063;0,9926309;0,0;0,8197032;0,0;0,30500036;0,0;0,0
