DL_0;DL_1;DL_2;DL_3;DL_4;DL_5;DL_6;DL_7;DL_8;DL_9;DL_10;DL_11;DL_12;DL_13;DL_14;DL_15;DL_16;DL_17;DL_18;DL_19;DL_20;DL_21;DL_22;DL_23;DL_24;DL_25;DL_26;DL_27;DL_28;DL_29;DL_30;DL_31;DL_32;DL_33;DL_34;DL_35;DL_36;DL_37;DL_38;DL_39;DL_40;DL_41;DL_42;DL_43;DL_44;DL_45;DL_46;DL_47;DL_48;DL_49;DL_50;DL_51;DL_52;DL_53;DL_54;DL_55;DL_56;DL_57;DL_58;DL_59;DL_60;DL_61;DL_62;DL_63;DL_64;DL_65;DL_66;DL_67;DL_68;DL_69;DL_70;DL_71;DL_72;DL_73;DL_74;DL_75;DL_76;DL_77;DL_78;DL_79;DL_80;DL_81;DL_82;DL_83;DL_84;DL_85;DL_86;DL_87;DL_88;DL_89;DL_90;DL_91;DL_92;DL_93;DL_94;DL_95;DL_96;DL_97;DL_98;DL_99
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13799635;0,0;0,10320172;0,0;0,0;0,0;0,0;0,0;0,0;0,94544953;0,0;0,0;0,72668076;0,0;0,0;0,0;0,0;0,38112405;0,0;0,0;0,0;0,0;0,7293878;0,0;0,71273303;0,0;0,0;0,46499634;0,0;1,0774691;1,2369851;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,17340389;0,0;0,69002104;0,0;0,0;0,0;0,62718976;0,0;0,0;1,4057094;0,0;0,030285189;0,0;0,0;0,0;0,0;0,39767894;0,0;0,0;0,0;0,17112859;0,0;0,0;0,0;0,0;0,5431147;0,0;0,37604636;0,635982;0,20958385;0,0;0,37103915;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,096316405;0,0;0,0;0,0;1,0807382;0,18970692;0,0;1,0134063;0,0;0,0;0,0;0,31676558
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0096712;0,60242283;0,0;0,5621759;0,0;0,0;0,0;0,0;0,0;0,0;0,6401413;0,0;0,0;0,9473164;0,0;0,0;0,0;0,0;0,55675364;0,5218147;0,4299904;0,0;0,0;0,0;0,0;0,36220473;0,0;0,0;0,0;0,0;0,6001473;1,4816604;0,0;0,0;0,0;0,05640242;0,0;0,45331007;0,0;0,0;0,0;0,0;0,0;0,6747335;0,0;0,17503302;0,0;0,6927804;0,0;0,39328077;1,0739478;0,3749914;0,0;0,0;0,0;0,0;0,9101658;0,0;0,0;0,0683685;0,0;0,0;0,0;0,0;0,0;0,0;0,035930235;0,17571266;0,16278596;0,36865604;0,0;0,0;0,36244822;0,0;0,0;0,0;0,83727825;0,0;0,5032474;0,0;0,7114661;0,0;0,0;0,0;0,9440581;0,0;0,037216645;1,7172897;0,0;0,0;0,0;0,0
0,0;0,0;0,13794506;0,0;0,0;0,0;0,0;0,0;0,0;0,30553725;0,38696256;0,44310185;0,0;0,0;0,0;0,0;0,0;0,0;1,5299163;0,0;0,17301746;0,88811415;0,0;0,0;0,0;0,0;0,58684826;0,0;0,0;0,0;0,0;0,64070576;0,17786658;0,8439384;0,0;0,0;0,71059316;0,0;1,7051361;1,6763849;0,0;0,0;0,0;0,0;0,0;0,21125033;0,0;0,0;0,08116103;0,2771944;0,0;0,8468816;0,0;0,0;0,0;0,76802;0,0;0,0;2,03159;0,0;0,0;0,0;0,0;0,0;0,0;0,37755322;0,0;0,34063378;0,018930646;0,014034406;0,0;0,0;0,0;0,0;0,9053984;0,0;0,0;0,9130134;0,5712207;0,0;0,5399907;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4232546;0,396373;0,0;1,1413984;0,0;0,0;0,0;0,40426478
0,0;0,0;0,23080502;0,0;0,0;0,0;0,0;0,0;0,0;0,25793868;0,31938925;0,1598299;0,0;0,0;0,0;0,0;0,0;0,0;1,3844297;0,0;0,06856288;0,7670235;0,0;0,0;0,0;0,0;0,486396;0,0;0,0;0,0;0,0;0,7142404;0,112656176;0,78678095;0,0;0,0;0,6709638;0,0;1,3903056;1,4527009;0,0;0,0;0,0;0,0;0,0;0,21642074;0,0;0,0;0,0;0,32369298;0,0;0,76318705;0,0;0,0;0,0;0,7865452;0,0;0,0;1,6926008;0,0;0,0;0,0;0,0;0,0;0,0;0,46399313;0,0;0,15434757;0,327937;0,22745721;0,0;0,0;0,0;0,0;0,80017906;0,0;0,253127;0,7992043;0,52748793;0,0;0,434453;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3943831;0,3314349;0,0;1,0241306;0,0;0,0;0,0;0,40992573
0,0;0,0;0,054964516;0,0;0,0;0,0;0,0;0,0;0,0;0,28793588;0,2867571;0,20042433;0,0;0,0;0,0;0,0;0,0;0,0;1,2537773;0,0;0,024984341;0,7852456;0,0;0,0;0,0;0,0;0,5567338;0,0;0,0;0,0;0,0;0,77061373;0,06121024;0,8144522;0,0;0,0;0,554354;0,0;1,3389298;1,4452825;0,0;0,0;0,0;0,0;0,0;0,20784676;0,0;0,0;0,0;0,2760976;0,0;0,79416263;0,0;0,0;0,0;0,81775504;0,0;0,0;1,6591878;0,0;0,0;0,0;0,0;0,0;0,0;0,502802;0,0;0,10961675;0,069345236;0,1608393;0,0;0,0;0,0;0,0;0,66451067;0,0;0,24155565;0,74435437;0,4233718;0,0;0,45366666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2229422;0,2631059;0,0;1,1218821;0,0;0,0;0,0;0,3920887
0,0;0,0;0,4351426;0,0;0,0;0,0;0,0;0,0;0,0;0,22186774;0,43273768;0,007019298;0,0;0,0;0,0;0,0;0,0;0,0;1,5769236;0,0;0,09543;0,7810601;0,0;0,0;0,0;0,0;0,4447415;0,0;0,0;0,0;0,0;0,57228965;0,16015548;0,61805594;0,0;0,0;0,7533983;0,0;1,5437561;1,4650314;0,0;0,0;0,0;0,0;0,0;0,16992721;0,0;0,0;0,0;0,21650681;0,0;0,7293472;0,0;0,0;0,0;0,77401316;0,0;0,0;1,7826066;0,0;0,0;0,0;0,0;0,0;0,0;0,40357056;0,0;0,2986348;0,45352578;0,19063528;0,0;0,0;0,0;0,0;0,9453906;0,0;0,1396496;0,78511566;0,66192776;0,0;0,39168555;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,5471863;0,3480498;0,0;0,89183426;0,0;0,0;0,0;0,25837243
0,0;0,0;0,18749228;0,0;0,0;0,0;0,0;0,0;0,0;0,33381626;0,29378366;0,06970781;0,0;0,0;0,0;0,0;0,0;0,0;1,2025206;0,0;0,019354623;0,66937274;0,0;0,0;0,0;0,0;0,5743676;0,0;0,0;0,0;0,0;0,87676567;0,06792858;0,83770555;0,0;0,0;0,6425641;0,0;1,1412046;1,3033453;0,0;0,0;0,0;0,0;0,0;0,25878996;0,0;0,0;0,0;0,34101897;0,0;0,8262607;0,0;0,0;0,0;0,80018204;0,0;0,0;1,4386901;0,0;0,030862497;0,0;0,0;0,0;0,0;0,49089974;0,0;0,0;0,18391198;0,34791833;0,0;0,0;0,0;0,0;0,59458894;0,0;0,5339669;0,7006517;0,40262648;0,0;0,5280925;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2806542;0,25736758;0,0;1,0925663;0,0;0,0;0,0;0,45979485
0,0;0,0;0,024980148;0,0;0,0;0,0;0,0;0,0;0,0;0,3164177;0,2943802;0,2595056;0,0;0,0;0,0;0,0;0,0;0,0;1,2669785;0,0;0,024601262;0,76988477;0,0;0,0;0,0;0,0;0,5797162;0,0;0,0;0,0;0,0;0,6879067;0,10766566;0,8489931;0,0;0,0;0,5233251;0,0;1,4448118;1,5340827;0,0;0,0;0,0;0,0;0,0;0,23862466;0,0;0,0;0,0;0,20398805;0,0;0,8222397;0,0;0,0;0,0;0,8378415;0,0;0,0;1,7191597;0,0;0,0;0,0;0,0;0,0;0,0;0,47651428;0,0;0,15852182;0,0;0,075459525;0,0;0,0;0,0;0,0;0,6495504;0,0;0,119238466;0,7666218;0,4336227;0,0;0,49753118;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2532262;0,29088378;0,0;1,152759;0,0;0,0;0,0;0,36811128
0,0;0,0;1,0002651;0,21228607;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,059822153;0,0;0,038456663;0,0;0,02202804;0,28324482;0,0;0,029570261;0,0;0,0;0,5964762;0,0;0,0;0,0;0,0;1,0077841;0,0;0,7780904;0,0;0,0;0,43712345;0,0;0,0;0,18010399;0,0;0,0;0,0;0,00161687;0,0;0,0;0,112358674;0,0;0,0;0,021441527;0,0;0,72764456;0,04458982;0,0;0,5590927;0,16366805;0,21478051;0,5142106;0,106834814;0,0;0,5107554;0,0;0,0;0,0;0,0;0,0;0,06184522;0,14889348;0,16223586;1,2349503;0,0;0,0;0,0;0,0;0,20948532;0,0;1,0603873;0,29521275;0,0;0,0;0,5373603;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7328449;0,0;0,0;0,0;0,897055;0,0;0,0;0,7630694;0,0;0,0;0,0;0,25878885
0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,33973095;0,08541623;0,3755907;0,0;0,0;0,0;0,0;0,0;0,0;1,2405772;0,0;0,026429635;0,87480724;0,0;0,0;0,0;0,0;0,57227385;0,0;0,0;0,0;0,0;0,47609705;0,06265208;0,7535408;0,0;0,0;0,42190316;0,0;1,4284532;1,5778979;0,0;0,0;0,0;0,0;0,0;0,1263755;0,0;0,0;0,10026053;0,13863432;0,0;0,825509;0,0;0,0;0,0;0,6940348;0,0;0,0;1,7156225;0,0;0,0;0,0;0,0;0,0;0,0;0,28657013;0,0;0,21627837;0,0;0,0;0,0;0,0;0,0;0,0;0,67018;0,0;0,0;0,8108083;0,3347707;0,0;0,5016842;0,0;0,0;0,0;0,15101391;0,0;0,0;0,0;0,040770687;0,0;0,0;0,0;1,2731082;0,22691223;0,0;1,1515741;0,0;0,0;0,0;0,14196193
