DL_0;DL_1;DL_2;DL_3;DL_4;DL_5;DL_6;DL_7;DL_8;DL_9;DL_10;DL_11;DL_12;DL_13;DL_14;DL_15;DL_16;DL_17;DL_18;DL_19;DL_20;DL_21;DL_22;DL_23;DL_24;DL_25;DL_26;DL_27;DL_28;DL_29;DL_30;DL_31;DL_32;DL_33;DL_34;DL_35;DL_36;DL_37;DL_38;DL_39;DL_40;DL_41;DL_42;DL_43;DL_44;DL_45;DL_46;DL_47;DL_48;DL_49;DL_50;DL_51;DL_52;DL_53;DL_54;DL_55;DL_56;DL_57;DL_58;DL_59;DL_60;DL_61;DL_62;DL_63;DL_64;DL_65;DL_66;DL_67;DL_68;DL_69;DL_70;DL_71;DL_72;DL_73;DL_74;DL_75;DL_76;DL_77;DL_78;DL_79;DL_80;DL_81;DL_82;DL_83;DL_84;DL_85;DL_86;DL_87;DL_88;DL_89;DL_90;DL_91;DL_92;DL_93;DL_94;DL_95;DL_96;DL_97;DL_98;DL_99
0,10716615;0,0;0,52951497;0,5566802;0,0;0,0;0,50335974;0,6326452;0,0;1,1443409;0,033775434;0,0;0,0;0,0;0,0;0,65903986;0,0;0,0;1,0724896;0,29805493;0,0;0,0;0,0;0,0;1,0291733;0,0;0,0;0,0;0,20131354;0,06503409;0,0;0,0;0,0;0,0;0,0;0,1783239;0,0;0,12782013;0,0;0,0;0,0;1,6209731;1,1458513;0,0;1,0745046;0,21847034;0,0;0,0;0,32176188;0,0;0,0;0,0;0,0;0,0;0,0;0,1605842;0,53333133;0,0;0,0;0,053210292;0,0;0,0;0,0;0,0;0,23997039;0,8493177;0,0;0,0;0,0;0,46019977;0,0;0,0;0,06393435;0,5124954;0,0;0,0;0,0;0,5142127;0,57683134;0,0;0,2808212;0,16102086;0,0;0,0;0,0;0,0;0,0;0,0;0,5659976;0,0;0,0;0,0;0,0;0,28846118;0,0;0,42836252;1,410988;0,89370555;0,0;0,0
0,22302082;0,0;0,24504401;0,7304341;0,0;0,0;0,9660906;0,3779889;0,0;0,2776031;0,28670847;0,033033498;0,0;0,0;0,0;0,631766;0,0;0,0;0,63123286;0,49390525;0,0;0,0;0,0;0,0;1,2108502;0,0;0,0;0,0;0,77340907;0,0;0,0;0,0;0,0;0,0;0,0;0,05338434;0,0;0,0;0,08033896;0,0;0,0;1,8103077;0,3827536;0,0;1,531323;0,22987773;0,0;0,0;0,36729142;0,0;0,0;0,36533713;0,0;0,0;0,0;0,6300278;0,014170921;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,047277242;1,1358207;0,0;0,0;0,0;1,1833385;0,0;0,0;0,0;0,6839175;0,0;0,0;0,0;0,39885184;0,15760058;0,0;0,0;0,9236038;0,0;1,122868;0,0;0,0;0,0;0,0;0,94755;0,0;0,0;0,0;0,0;0,23986667;0,0;1,074828;1,7953986;1,1771096;0,0;0,0
0,04102028;0,0;0,56245095;0,964858;0,0;0,0;0,5328438;0,7965359;0,0;1,0148112;0,061659828;0,0;0,0;0,0;0,0;0,8160852;0,0;0,0;1,3784921;0,27591538;0,0;0,0;0,0;0,0;1,088845;0,0;0,0;0,0;0,14517403;0,0;0,0;0,0;0,0;0,0;0,0;0,18067631;0,0;0,5365425;0,0;0,0;0,0;1,7994919;1,1103512;0,0;1,5305729;0,08171071;0,0;0,0;0,48177972;0,0;0,0;0,0;0,18431878;0,0;0,0;0,049482185;0,73837495;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2881063;1,250045;0,014908228;0,0;0,0;0,82431257;0,0;0,0;0,0;0,7149722;0,0;0,0;0,0;0,4224282;1,0461341;0,0;0,26615006;0,116720706;0,0;0,0;0,0;0,0;0,0;0,0;0,88930863;0,0;0,0;0,0;0,0;0,44589958;0,0;0,9770796;1,8275962;1,0547104;0,0;0,0
0,04297039;0,0;0,5477331;0,7145794;0,0;0,0;0,5203564;0,7351164;0,0;1,2153908;0,0;0,0;0,0;0,0;0,0;0,78461426;0,0;0,0;1,2901055;0,3218485;0,0;0,0;0,0;0,0;1,040622;0,0;0,0;0,0;0,0;0,034581717;0,0;0,0;0,0;0,0;0,0;0,21731263;0,0;0,43869933;0,0;0,0;0,0;1,7046696;1,3785435;0,0;1,3503497;0,16949393;0,0;0,0;0,48229375;0,0;0,0;0,0;0,02828527;0,0;0,0;0,0;0,7889649;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,32364702;1,0638496;0,0;0,0;0,0;0,5512005;0,0;0,0;0,09062094;0,75183654;0,0;0,0;0,0;0,58702755;0,8973407;0,0;0,37170428;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,71714425;0,0;0,0;0,0;0,0;0,3362104;0,0;0,63781935;1,7822489;0,9481588;0,0;0,0
0,07698678;0,0;0,5865188;0,7962387;0,0;0,0;0,5766069;0,6727171;0,0;1,1064006;0,08004306;0,0;0,0;0,0;0,0;0,7602953;0,0;0,0;1,2806284;0,25804344;0,0;0,0;0,0;0,0;0,9777022;0,0;0,0;0,0;0,039695077;0,0;0,0;0,0;0,0;0,0;0,0;0,20178843;0,0;0,18360148;0,0;0,0;0,0;1,6575301;1,2323092;0,0;1,3451749;0,28315705;0,0;0,0;0,5441524;0,0;0,0;0,0;0,04720191;0,0;0,0;0,00918441;0,73171675;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,40977892;1,0982621;0,0;0,0;0,0;0,5696438;0,0;0,0;0,08678865;0,7386223;0,0;0,0;0,0;0,5587918;0,85667694;0,0;0,18587656;0,09361878;0,0;0,0;0,0;0,0;0,0;0,0;0,8412563;0,0;0,0;0,0;0,0;0,25599012;0,0;0,690825;1,6765225;0,98881435;0,0;0,0
0,03171531;0,0;0,35522;0,6873738;0,0;0,0;0,30408064;0,7770537;0,0;1,1242763;0,0;0,0;0,0;0,0;0,0;0,7731573;0,0;0,0;1,1973957;0,44997168;0,0;0,0;0,0;0,0;1,0533783;0,0;0,0;0,0;0,0;0,20419127;0,0;0,0;0,0;0,0;0,0;0,24402398;0,0;0,9815348;0,0;0,0;0,0;1,6427146;1,2818414;0,0;1,2911088;0,0;0,0;0,0;0,24785861;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8693717;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,087775186;1,0617989;0,048116315;0,0;0,0;0,6845095;0,0;0,0;0,0;0,631886;0,0;0,0;0,0;0,39883006;0,9078881;0,0;0,5909493;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5546455;0,0;0,0;0,0;0,0;0,5241498;0,0;0,6529653;1,9277207;0,90182143;0,0;0,0
0,16492598;0,0;0,6449761;0,6444362;0,0;0,0;0,63277;0,6603824;0,0;1,3676931;0,09710945;0,0038728192;0,0;0,0;0,0;0,78100955;0,0;0,0;1,1752043;0,25932214;0,0;0,0;0,0;0,0;0,94747096;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,27531484;0,0;0,0;0,0;0,0;0,0;1,7112803;1,4553065;0,0;1,2971754;0,4329313;0,0;0,0;0,5924455;0,0;0,0;0,0;0,029490298;0,0;0,0;0,0;0,8479487;0,0;0,0;0,03175125;0,0;0,0;0,0;0,0;0,49413648;1,0718932;0,0;0,0;0,0;0,42253163;0,0;0,0;0,26970208;0,85171205;0,0;0,0;0,0;0,8129529;0,8114253;0,0;0,13721654;0,027528543;0,0;0,0;0,0;0,0;0,0;0,0;0,7615546;0,0;0,0;0,0;0,0;0,17200041;0,0;0,4458158;1,6388453;0,96853995;0,0;0,0
0,11147239;0,0;0,5509583;0,8296072;0,0;0,0;0,5747259;0,67619514;0,0;1,0212494;0,1022376;0,0;0,0;0,0;0,0;0,76264226;0,0;0,0;1,2714067;0,24247855;0,0;0,0;0,0;0,0;0,95796174;0,0;0,0;0,0;0,17136899;0,0;0,0;0,0;0,0;0,0;0,0;0,20106182;0,0;0,2241598;0,0;0,0;0,0;1,705961;1,0551405;0,0;1,4169631;0,26024118;0,0;0,0;0,55311316;0,0;0,0;0,0;0,073062874;0,0;0,0;0,0716713;0,7199349;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,33592975;1,1696049;0,0;0,0;0,0;0,7194988;0,0;0,0;0,032981146;0,66396713;0,0;0,0;0,0;0,5116557;0,86376685;0,0;0,14814416;0,25880843;0,0;0,17064843;0,0;0,0;0,0;0,0;0,8436083;0,0;0,0;0,0;0,0;0,28458682;0,0;0,80981845;1,7141291;1,0303627;0,0;0,0
0,16115226;0,0;0,4616995;0,0;0,0;0,0;0,42627025;0,69279134;0,0;1,4118863;0,12539028;0,47167212;0,0;0,0;0,0;0,6492511;0,03244485;0,0;0,0;0,57039726;0,0;0,0;0,22722125;0,0;0,0;0,0;0,0;0,0;0,46580172;0,0;0,0;0,0;0,0;0,0;0,0;0,23544398;0,0;0,0;0,0;0,0;0,0;0,8201411;1,084741;0,0;0,6315291;0,6174832;0,0;0,0;0,5822683;0,0;0,0;0,0;0,0;0,0;0,07507192;0,0;0,6826429;0,0;0,0;0,7008045;0,0;0,0;0,0;0,0;0,36091432;1,0467633;0,0;0,27263263;0,0;0,08143465;0,0;0,0;0,26773748;0,5998668;0,0;0,0;0,0;0,7769811;0,0;0,0;0,114396796;0,6501342;0,35592797;0,0;0,0;0,0;0,0;0,0;0,016192522;0,0;0,0;0,011951788;0,0;0,012006555;0,0;0,0;0,05935498;0,21640664;0,0;0,0
0,036992185;0,0;0,49167278;0,8632397;0,0;0,0;0,552246;0,66847533;0,0;0,831359;0,13982026;0,0;0,0;0,0;0,0;0,70957756;0,0;0,0;1,1433946;0,24287447;0,0;0,0;0,0;0,0;1,072336;0,0;0,0;0,0;0,33062926;0,0;0,0;0,0;0,0;0,0;0,0;0,17290449;0,0;0,2589443;0,0;0,0;0,0;1,7337353;0,85363424;0,0;1,3956575;0,123938754;0,0;0,0;0,48921758;0,0;0,0;0,0;0,026067114;0,0;0,0;0,15924664;0,56598526;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,24613789;1,1723753;0,02899671;0,0;0,0;0,81626904;0,0;0,0;0,0;0,5849407;0,0;0,0;0,0;0,40962794;0,80862343;0,0;0,14686812;0,29881135;0,0;0,29705256;0,0;0,0;0,0;0,0;0,8570562;0,0;0,0;0,0;0,0;0,37512138;0,0;0,9297354;1,6366502;1,0933124;0,0;0,0
