DL_0;DL_1;DL_2;DL_3;DL_4;DL_5;DL_6;DL_7;DL_8;DL_9;DL_10;DL_11;DL_12;DL_13;DL_14;DL_15;DL_16;DL_17;DL_18;DL_19;DL_20;DL_21;DL_22;DL_23;DL_24;DL_25;DL_26;DL_27;DL_28;DL_29;DL_30;DL_31;DL_32;DL_33;DL_34;DL_35;DL_36;DL_37;DL_38;DL_39;DL_40;DL_41;DL_42;DL_43;DL_44;DL_45;DL_46;DL_47;DL_48;DL_49;DL_50;DL_51;DL_52;DL_53;DL_54;DL_55;DL_56;DL_57;DL_58;DL_59;DL_60;DL_61;DL_62;DL_63;DL_64;DL_65;DL_66;DL_67;DL_68;DL_69;DL_70;DL_71;DL_72;DL_73;DL_74;DL_75;DL_76;DL_77;DL_78;DL_79;DL_80;DL_81;DL_82;DL_83;DL_84;DL_85;DL_86;DL_87;DL_88;DL_89;DL_90;DL_91;DL_92;DL_93;DL_94;DL_95;DL_96;DL_97;DL_98;DL_99
0,27309984;0,5053093;0,0;0,0;0,0;0,0;0,0;0,3359092;0,71152616;0,0;0,0;0,0;0,0;0,0;0,0;0,9157942;0,0;0,30178842;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3667405;0,0;0,0;0,41746458;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,21608865;0,3022085;0,0;0,0;0,0;0,0;0,0;0,0;0,2962104;0,0;0,0;0,0;1,3244306;0,0;0,0;0,10535708;0,1751001;0,0;0,02685531;0,6171451;0,0;0,35801855;0,9795758;1,2448103;0,77563673;0,0;0,0;0,0;0,0;0,0;0,113957904;0,6356001;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5324066;0,0;0,0;0,0;0,6193214;0,0;0,0;0,20884542;0,0;0,68404007;0,5023355;0,76109755;0,0;0,0;0,0;0,0
0,0;0,727511;0,0;0,0;0,0;0,0;0,14004366;0,5473946;0,6476064;0,0;0,0;0,0;0,0;0,0;0,0;0,8383652;0,8035449;0,053011376;0,0;0,37970585;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,11368504;0,0;0,0;0,040118188;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13129075;0,24139683;0,0;0,0;0,0;0,12721632;0,34573415;0,0;0,6649143;0,1134398;0,0;0,0;0,0;0,87531084;0,0;0,119313605;0,0;0,9756274;0,0;0,0;0,0;0,5768778;0,0;0,11966565;0,6175963;0,0;0,9034594;0,0;1,0417588;0,58520913;0,0;0,0;0,0;0,0;0,0;0,0;1,3287939;0,0;0,0024781302;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,21911918;0,0;0,0;0,0;0,0;0,0;0,0;0,729411;0,0;0,8905779;0,0;0,0;0,0;0,41713652
0,33844435;0,5168259;0,0;0,0;0,0;0,0;0,0;0,38558087;0,70759326;0,0;0,0;0,0;0,0;0,0;0,0;1,2863545;0,18838024;0,4869264;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,40885314;0,0;0,0;0,70165336;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,43746933;0,5359926;0,0;0,1869293;0,0;0,0;0,0;0,0;0,53102005;0,0;0,0;0,0;1,7085806;0,0;0,0;0,26601914;0,42590004;0,0;0,03397099;0,8690247;0,0;0,7970488;1,3314028;1,6106628;1,029388;0,0;0,1257448;0,0;0,0;0,0;0,28285962;0,7985027;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6976282;0,0;0,0;0,0;0,67048365;0,0;0,0;0,16371478;0,0;0,6140792;0,511061;1,0232002;0,0;0,0;0,14206336;0,0
0,3433851;0,6222774;0,0;0,0;0,0;0,0;0,0;0,2918026;0,76991284;0,0;0,0;0,0;0,0;0,0;0,0;1,1627442;0,016782554;0,5190266;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,46734318;0,0;0,0;0,59512067;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4070325;0,4540026;0,0;0,033726424;0,0;0,0;0,0;0,0;0,28933045;0,0;0,0;0,0;1,6079592;0,0;0,0;0,2678108;0,12296897;0,0;0,0;0,76357967;0,0;0,5473697;1,3206388;1,5547419;0,9064194;0,0;0,04751179;0,0;0,0;0,0;0,44363853;0,6643371;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6700682;0,0;0,0;0,0;0,7924135;0,0;0,0;0,34905824;0,0;0,70693547;0,5851533;0,95628226;0,0;0,0;0,0;0,0
0,3133207;0,5971772;0,0;0,0;0,0;0,0;0,0;0,29433897;0,75166;0,0;0,0;0,0;0,0;0,0;0,0;1,0833354;0,081857234;0,45459923;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,42368382;0,0;0,0;0,5605689;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,35939798;0,38359123;0,0;0,081011266;0,0;0,0;0,0;0,0;0,38945526;0,0;0,0;0,0;1,5196202;0,0;0,0;0,18045306;0,24139298;0,0;0,0;0,7604261;0,0;0,5499245;1,1759652;1,4528304;0,8953613;0,0;0,047270168;0,0;0,0;0,0;0,27062166;0,66291654;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,65445644;0,0;0,0;0,0;0,7471794;0,0;0,0;0,28013727;0,0;0,7317617;0,555067;0,9291826;0,0;0,0;0,0;0,0
0,3149248;0,4822136;0,0;0,0;0,0;0,0;0,0;0,43257594;0,6483438;0,0;0,0;0,0;0,0;0,0;0,0;1,333297;0,0;0,44120082;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,36680436;0,0;0,0;0,600029;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,39640978;0,4861726;0,0;0,04372777;0,0;0,0;0,0;0,0;0,28664434;0,0;0,0;0,0;1,6914232;0,0;0,0;0,31481677;0,066555135;0,0;0,0;0,671174;0,0;0,4655246;1,4672887;1,5699041;0,78746426;0,0;0,0;0,0;0,0;0,0;0,49337265;0,65328693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,60440296;0,0;0,0;0,0;0,6001145;0,0;0,0;0,28726667;0,0;0,49778903;0,45726776;0,9681656;0,0;0,0;0,0;0,0
0,34683874;0,7201325;0,0;0,0;0,0;0,0;0,0;0,1928354;0,7875122;0,0;0,0;0,0;0,0;0,0;0,0;0,9890383;0,0;0,48065767;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,47483897;0,0;0,0;0,57510996;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,34345222;0,35471836;0,0;0,0;0,0;0,0;0,0;0,0;0,2483851;0,0;0,13447726;0,0;1,4400687;0,0;0,0;0,23109263;0,030664215;0,0;0,0;0,72972465;0,0;0,3962226;1,1150268;1,4386091;0,89662606;0,0;0,019907933;0,0;0,0;0,0;0,35585466;0,5929473;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,65539855;0,0;0,0;0,0029101567;0,85964286;0,0;0,0;0,39032754;0,0;0,81797624;0,6778363;0,9021465;0,0;0,0;0,0;0,0
0,32061696;0,57120854;0,0;0,0;0,0;0,0;0,0;0,35709623;0,71810734;0,0;0,0;0,0;0,0;0,0;0,0;1,1006714;0,13536704;0,41466114;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,37159434;0,0;0,0;0,56348515;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,35606274;0,3788509;0,0;0,15402947;0,0;0,0;0,0;0,0;0,4530914;0,0;0,0;0,0;1,5567709;0,0;0,0;0,15446278;0,35580078;0,0;0,0;0,7893143;0,0;0,5889591;1,1661212;1,4417982;0,91824126;0,0;0,06469855;0,0;0,0;0,0;0,16757776;0,6977106;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,62805;0,0;0,0;0,0;0,6822507;0,0;0,0;0,17318858;0,0;0,6967405;0,47524434;0,94194883;0,0;0,0;0,028983012;0,0
0,61303467;0,65634197;0,0;0,039909665;0,0;0,107627064;0,0;0,0;0,72748274;0,0;0,0;0,10629043;0,3283382;0,0;0,0;0,07343474;0,0;0,15245225;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,19318782;0,25403967;0,028167011;0,44255027;0,0;0,0;0,0;0,49245226;0,0;0,15407664;0,0;0,0;0,0;0,0;0,0;0,0;0,10704425;0,0;0,0;0,0;0,0;0,0;0,0;0,2526557;0,0;0,25852713;0,20189673;0,19888584;0,21951278;0,0;0,0;0,24916986;0,0;0,0;0,075986356;0,25691688;0,0;0,39141685;0,15178835;0,6072431;0,39992207;0,0;0,3539599;0,1650368;0,0;0,45441154;0,0;0,12144539;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6359659;0,45842996;0,0;0,0;0,16249473;0,0;0,6228421;0,1064839;0,51682943;0,0;0,0;0,0;0,016366428
0,21994902;0,49431226;0,0;0,0;0,0;0,0;0,0;0,41249272;0,6918407;0,0;0,0;0,011065213;0,0;0,0;0,0;1,1191514;0,2730642;0,3505631;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,34266683;0,0;0,0;0,5684595;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,37190336;0,4190832;0,0;0,25082368;0,0;0,0;0,0;0,0;0,6245945;0,0;0,0;0,0;1,521711;0,0;0,0;0,123791985;0,49243584;0,0;0,056705967;0,7988513;0,0;0,67484194;1,0940855;1,3899382;0,93178356;0,0;0,05098771;0,0;0,0;0,0;0,014788864;0,8377988;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,54952663;0,0;0,0;0,0;0,5080336;0,0;0,0;0,019464036;0,0;0,62936485;0,3764399;0,9679535;0,0;0,0;0,051197574;0,0
